Company Name,Geography,Geography Code,Sector,CA100 Focus Company,Large/Medium Classification,ISINs,SEDOL,Publication Date,Assessment Date,Carbon Performance Alignment,Benchmark ID,History to Projection cutoff year,CP Unit,Assumptions,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Royal Dutch Shell,United Kingdom,GBR,Oil & Gas,Yes,large,"GB00B03MM408, GB00B03MLX29","B03MM40, B03MLX2, B09CBL4",01/09/2019,12/07/2019,Paris Pledges,Oil & Gas_01/09/2019,2018,Emissions intensity (gCO2e / MJ),The company has not disclosed an emissions intensity that TPI can use to assess current and/or future Carbon Performance. The carbon intensity has been (re-)calculated according to TPI methodology. TPI has not made any further assumptions in order to project this company’s Carbon Performance.,,,,,71.423,71.268,70.755,70.242,69.73,68.815,67.9,66.985,66.07,65.156,64.241,63.326,62.411,61.496,60.581,59.667,58.752,57.837,56.922,55.499,54.076,52.653,51.23,49.807,48.384,46.961,45.538,44.115,42.692,41.269,39.846,38.422,36.999,35.576
SAIC motor,China,CHN,Autos,Yes,large,CNE000000TY6,"6086974, BP3R2D9",01/12/2020,23/10/2020,Not Aligned,Autos_01/12/2020,2019,Average new vehicle emissions (grams of CO2 per kilometre [NEDC]),"SAIC Motors has not disclosed quantitative targets to reduce its emissions, which TPI can use to estimate future carbon performance.",170.0,167.0,163.0,157.0,150.0,148.0,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAIC motor,China,CHN,Autos,Yes,large,CNE000000TY6,"6086974, BP3R2D9",01/12/2019,07/11/2019,Not Aligned,Autos_01/12/2019,2018,Average new vehicle emissions (grams of CO2 per kilometre [NEDC]),"SAIC Motors has not disclosed quantitative targets to reduce its emissions, which TPI can use to estimate future carbon performance.",170.091779143999,167.252090978434,162.521644804566,157.252566950509,150.266909460982,148.395923470928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SK Innovation,South Korea,KOR,Oil & Gas,Yes,large,KR7096770003,B232R05,01/11/2021,05/08/2021,No or unsuitable disclosure,Oil & Gas_01/11/2021,,Emissions intensity (gCO2e / MJ),"The company has not disclosed sufficient data on current emissions, or any quantitative targets to reduce its emissions, which TPI can use to estimate current or future Carbon Performance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SK Innovation,South Korea,KOR,Oil & Gas,Yes,large,KR7096770003,B232R05,01/10/2020,12/08/2020,No or unsuitable disclosure,Oil & Gas_01/10/2020,,Emissions intensity (gCO2e / MJ),"The company has not disclosed sufficient data on current emissions, or any quantitative targets to reduce its emissions, which TPI can use to estimate current or future Carbon Performance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SK Innovation,South Korea,KOR,Oil & Gas,Yes,large,KR7096770003,B232R05,01/09/2019,12/07/2019,No or unsuitable disclosure,Oil & Gas_01/09/2019,,Emissions intensity (gCO2e / MJ),"The company has not disclosed sufficient data on current emissions, or any quantitative targets to reduce its emissions, which TPI can use to estimate current or future Carbon Performance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSAB,Sweden,SWE,Steel,Yes,small,"SE0000171100, SE0000120669","B17H0S8, B17H3F6",01/02/2021,23/12/2020,Paris Pledges,Steel_01/02/2021,2019,Carbon intensity (tonnes of CO2 per tonne of steel),"The company has set targets to reduce its absolute emissions. To calculate this company’s targeted emissions intensity, TPI has assumed that the company’s crude steel production grows according to the global growth rate projected in the IEA’s Energy Technology Perspectives model ‘Reference Technology’ scenario.",1.4,1.33,1.39,1.39,1.38,1.36,1.41,1.366,1.323,1.279,1.236,1.192,1.148,1.105,1.061,1.018,0.974,0.931,0.887,0.843,,,,,,,,,,,,,,,,,,
SSAB,Sweden,SWE,Steel,Yes,small,"SE0000171100, SE0000120669","B17H0S8, B17H3F6",01/02/2020,20/12/2019,Below 2 Degrees,Steel_01/02/2020,2018,Carbon intensity (tonnes of CO2 per tonne of steel),TPI has not made any further assumptions in order to project this companyís Carbon Performance.,1.4,1.33,1.39,1.39,1.38,1.36,1.30962963,1.259259259,1.208888889,1.158518519,1.108148148,1.057777778,1.007407407,0.957037037,0.906666667,0.856296296,0.805925926,0.755555556,,,,,,,,,,,,,,,,,,,,
SSE,United Kingdom,GBR,Electricity Utilities,Yes,large,GB0007908733,790873,01/11/2021,05/08/2021,Below 2 Degrees,Electricity Utilities_01/11/2021,2020,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),TPI has not made any further assumptions in calculate this company’s Carbon Performance.,0.576,0.474,0.397,0.302,0.305,0.284,0.288,0.255,0.2417,0.2284,0.2151,0.2018,0.1885,0.1752,0.1619,0.1486,0.1353,0.122,0.1159,0.1098,0.1037,0.0976,0.0915,0.0854,0.0793,0.0732,0.0671,0.061,0.0549,0.0488,0.0427,0.0366,0.0305,0.0244,0.0183,0.0122,0.0061,0.0
SSE,United Kingdom,GBR,Electricity Utilities,Yes,large,GB0007908733,790873,01/10/2020,12/08/2020,Paris Pledges,Electricity Utilities_01/10/2020,2019,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),TPI has not made any further assumptions in order to project this company’s Carbon Performance.,0.576,0.474,0.397,0.302,0.305,0.284,0.288,0.273,0.257,0.242,0.227,0.212,0.196,0.181,0.166,0.151,0.135,0.12,,,,,,,,,,,,,,,,,,,,
SSE,United Kingdom,GBR,Electricity Utilities,Yes,large,GB0007908733,790873,01/09/2019,12/07/2019,Below 2 Degrees,Electricity Utilities_01/09/2019,2018,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),TPI has not made any further assumptions in order to project this company’s Carbon Performance.,0.576,0.474,0.397,0.302,0.305,0.284,0.273,0.262,0.251,0.239,0.228,0.217,0.206,0.195,0.184,0.172,0.161,0.15,,,,,,,,,,,,,,,,,,,,
SSE,United Kingdom,GBR,Electricity Utilities,Yes,large,GB0007908733,790873,01/07/2018,02/07/2018,Below 2 Degrees,Electricity Utilities_01/07/2018,2016,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),SSE has set a target to reduce its emissions intensity. TPI has not adjusted this target.,0.662,0.474,0.397,0.304,0.293,0.282,0.271,0.26,0.249,0.238,0.227,0.216,0.205,0.194,0.183,0.172,0.161,0.15,,,,,,,,,,,,,,,,,,,,
SSE,United Kingdom,GBR,Electricity Utilities,Yes,large,GB0007908733,790873,01/06/2017,05/05/2017,Paris Pledges,Electricity Utilities_01/07/2017,2015,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),,0.57,0.471,0.395,0.376,0.357,0.338,0.319,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santos,Australia,AUS,Oil & Gas,Yes,large,AU000000STO6,6776703,01/11/2021,05/08/2021,Not Aligned,Oil & Gas_01/11/2021,2019,Emissions intensity (gCO2e / MJ),"The company has not disclosed an emissions intensity that TPI can use to assess current and/or future Carbon Performance. The carbon intensity has been (re-)calculated according to TPI methodology. The company’s target covers a subset of Scope 1, 2 and 3 (use of sold products) emissions. The emissions intensities of all emissions not covered by the target are assumed to remain constant from the level of the latest disclosure. The company has set further targets to reduce its emissions intensity, but they could not be included in this assessment as it was not possible to make them consistent with TPI’s methodology.",,,75.692146,73.41185927,72.58296499,74.70629182,76.09159666,75.66364988,75.2357031,74.80775633,74.37980955,73.95186277,73.523916,73.09596922,72.66802244,72.24007567,71.81212889,71.38418211,70.17282054,68.96145896,67.75009738,66.5387358,65.32737422,64.11601265,62.90465107,61.69328949,60.48192791,59.27056633,,,,,,,,,,
Santos,Australia,AUS,Oil & Gas,Yes,large,AU000000STO6,6776703,01/10/2020,12/08/2020,Not Aligned,Oil & Gas_01/10/2020,2018,Emissions intensity (gCO2e / MJ),"The company has not disclosed an emissions intensity that TPI can use to assess current and/or future Carbon Performance. The carbon intensity has been (re-)calculated according to TPI methodology. The company’s target covers a subset of Scope 1, 2 and 3 (use of sold products) emissions. The emissions intensities of all emissions not covered by the target are assumed to remain constant from the level of the latest disclosure.",,73.7,71.08,73.14,73.57,72.26,71.87,71.48,71.09,70.7,70.31,69.92,69.53,69.14,68.75,68.36,67.97,67.58,67.19,66.8,66.41,66.02,65.63,65.24,64.85,64.46,64.07,63.68,63.29,62.9,62.51,62.12,61.73,61.34,60.95,60.56,60.17,59.7770490860771
Sappi,South Africa,ZAF,Paper,No,medium,ZAE000006284,6777007,01/02/2021,23/12/2020,Not Aligned,Paper_01/02/2021,2019,"Carbon intensity (tonnes of CO2 per tonne of pulp, paper and paperboard)",We assume that the base year for the company’s target is the latest year for which an intensity is disclosed (2019).,0.96,0.94,0.94,0.97,0.93,0.93,0.94,0.906,0.873,0.839,0.805,0.771,0.738,,,,,,,,,,,,,,,,,,,,,,,,,
Sappi,South Africa,ZAF,Paper,No,medium,ZAE000006284,6777007,01/02/2020,20/12/2019,Not Aligned,Paper_01/02/2020,2018,"Carbon intensity (tonnes of CO2 per tonne of pulp, paper and paperboard)",TPI has not made any further assumptions in order to project this companyís Carbon Performance.,0.959590374,0.94,0.92,0.95,0.91,0.91,0.894767254,0.879534508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sappi,South Africa,ZAF,Paper,No,medium,ZAE000006284,6777007,01/11/2018,09/10/2018,Not Aligned,Paper_01/11/2018,2017,"Carbon intensity (tonnes of CO2 per tonne of pulp, paper and paperboard)",Sappi has set targets to reduce its emissions intensity. TPI has not made any further assumptions in order to project this company’s carbon performance.,0.91,0.89,0.88,0.9,0.86,0.84,0.81,0.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sappi,South Africa,ZAF,Paper,No,medium,ZAE000006284,6777007,01/02/2018,14/02/2018,Not Aligned,Paper_01/02/2018,2016,"Carbon intensity (tonnes of CO2 per tonne of pulp, paper and paperboard)",,0.82,0.8,0.8,0.8,0.798,0.796,0.794,0.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sasol (Oil & Gas),South Africa,ZAF,Oil & Gas,Yes,large,ZAE000006896,6777450,01/11/2021,05/08/2021,Not Aligned,Oil & Gas_01/11/2021,2018,Emissions intensity (gCO2e / MJ),"The company has not disclosed an emissions intensity that TPI can use to assess current and/or future Carbon Performance. The carbon intensity has been (re-)calculated according to TPI methodology. The company has set targets to reduce its absolute emissions. To calculate this company’s targeted emissions intensity, TPI has assumed that: The company’s externally sold energy products grow according to the regional or global primary energy supply growth rate projected in the IEA’s Energy Technology Perspectives model ‘Reference Technology’ scenario. The company’s target covers a subset of Scope 1, 2 and 3 (use of sold products) emissions. The emissions intensities of all emissions not covered by the target are assumed to remain constant from the level of the latest disclosure.",,,,153.2602139,158.4377175,155.9665438,155.526147,155.0857502,154.6453534,154.2049567,153.7645599,153.3241631,152.8837664,152.4433696,152.0029728,151.562576,151.1221793,150.6817825,,,,,,,,,,,,,,,,,,,,
Sasol (Oil & Gas),South Africa,ZAF,Oil & Gas,Yes,large,ZAE000006896,6777450,01/10/2020,12/08/2020,Not Aligned,Oil & Gas_01/10/2020,2017,Emissions intensity (gCO2e / MJ),"The company has not disclosed an emissions intensity that TPI can use to assess current and/or future Carbon Performance. The carbon intensity has been (re-)calculated according to TPI methodology. The company has set targets to reduce its absolute emissions. To calculate this company’s targeted emissions intensity, TPI has assumed that: The company’s externally sold energy products grow according to the regional or global primary energy supply growth rate projected in the IEA’s Energy Technology Perspectives model ‘Reference Technology’ scenario. The company’s target covers a subset of Scope 1, 2 and 3 (use of sold products) emissions. The emissions intensities of all emissions not covered by the target are assumed to remain constant from the level of the latest disclosure.",,,,78.94,80.44,80.31,80.19,80.07,79.95,79.83,79.7,79.58,79.46,79.34,79.22,79.1,78.97,79.1,,,,,,,,,,,,,,,,,,,,
Saudi Aramco,Saudi Arabia,SAU,Oil & Gas,Yes,large,SA14TG012N13,BJTM270,01/11/2021,05/08/2021,Not Aligned,Oil & Gas_01/11/2021,2018,Emissions intensity (gCO2e / MJ),"The company has not disclosed an emissions intensity that TPI can use to assess current and/or future Carbon Performance. The carbon intensity has been (re-)calculated according to TPI methodology. The company has not disclosed quantitative targets to reduce its emissions, which TPI can use to estimate future carbon performance.",,,,,,73.32263298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Aramco,Saudi Arabia,SAU,Oil & Gas,Yes,large,SA14TG012N13,BJTM270,01/10/2020,12/08/2020,Not Aligned,Oil & Gas_01/10/2020,2018,Emissions intensity (gCO2e / MJ),The company has not disclosed an emissions intensity that TPI can use to assess current and/or future Carbon Performance. The carbon intensity has been (re-)calculated according to TPI methodology.,,,,,,72.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Cement,Saudi Arabia,SAU,Cement,No,medium,SA0007879469,B132HD1,01/02/2021,23/12/2020,No or unsuitable disclosure,Cement_01/02/2021,,Carbon intensity (tonnes of CO2 per tonne of cementitious product),"The company has not disclosed sufficient current emissions data nor any quantitative targets to reduce its emissions, which TPI can use to estimate future carbon performance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Electricity,Saudi Arabia,SAU,Electricity Utilities,No,large,SA0007879550,B132NM2,01/11/2021,05/08/2021,Not Aligned,Electricity Utilities_01/11/2021,2019,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),The company discloses an emissions target that is inconsistent with TPI’s methodology for this sector.,,,,0.693,0.659,0.636,0.647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Semen Indonesia,Indonesia,IDN,Cement,No,large,ID1000106800,6795236,01/02/2021,23/12/2020,Not Aligned,Cement_01/02/2021,2019,Carbon intensity (tonnes of CO2 per tonne of cementitious product),The company discloses an emissions target using an activity measure figure that is inconsistent with TPI’s methodology for this sector. The targeted carbon intensity has been recalculated according to TPI methodology. TPI has not made any further assumptions in order to project this company’s Carbon Performance.,,,,,0.705,0.689,0.64,0.633,0.626,0.62,0.613,0.606,,,,,,,,,,,,,,,,,,,,,,,,,,
Semen Indonesia,Indonesia,IDN,Cement,No,large,ID1000106800,6795236,01/02/2020,20/12/2019,Not Aligned,Cement_01/02/2020,2017,Carbon intensity (tonnes of CO2 per tonne of cementitious product),"Semen Indonesia has not disclosed quantitative targets to reduce its emissions, which TPI can use to estimate future carbon performance.",,,0.696,0.695,0.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Semen Indonesia,Indonesia,IDN,Cement,No,large,ID1000106800,6795236,01/09/2018,18/09/2018,Not Aligned,Cement_01/09/2018,2017,Carbon intensity (tonnes of CO2 per tonne of cementitious product),"Semen Indonesia has not disclosed quantitative targets to reduce its emissions, which TPI can use to estimate future carbon performance.",,,0.696,0.695,0.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Semen Indonesia,Indonesia,IDN,Cement,No,large,ID1000106800,6795236,01/09/2017,14/09/2017,No or unsuitable disclosure,Cement_01/11/2017,,Carbon intensity (tonnes of CO2 per tonne of cementitious product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sempra Energy,United States of America,USA,Electricity Utilities,No,large,US8168511090,2138158,01/11/2021,05/08/2021,Below 2 Degrees,Electricity Utilities_01/11/2021,2019,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),TPI has not made any further assumptions in calculate this company’s Carbon Performance.,0.321,0.314792848,0.294381208,0.241310944,0.208198728,0.21772416,0.342008368,0.33097584,0.319943312,0.308910784,0.297878256,0.286845728,0.2758132,0.264780672,0.253748144,0.242715616,0.231683088,0.22065056,0.209618032,0.198585504,0.187552976,0.176520448,0.16548792,0.154455392,0.143422864,0.132390336,0.121357808,0.11032528,0.099292752,0.088260224,0.077227696,0.066195168,0.05516264,0.044130112,0.033097584,0.022065056,0.011032528,0.0
Sempra Energy,United States of America,USA,Electricity Utilities,No,large,US8168511090,2138158,01/10/2020,12/08/2020,Not Aligned,Electricity Utilities_01/10/2020,2018,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),TPI has not made any further assumptions in calculate this company’s Carbon Performance.,0.321,0.315,0.294,0.241,0.208,0.218,0.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
